nr,name,status,return_type,param_count,param1,param2,param3,param4,param5,param6
122,setfsuid,ok,long,1,uid_t uid,,,,,
123,setfsgid,ok,long,1,gid_t gid,,,,,
124,getsid,ok,long,1,pid_t pid,,,,,
125,capget,ok,long,2,cap_user_header_t header,cap_user_data_t dataptr,,,,
126,capset,ok,long,2,cap_user_header_t header,const cap_user_data_t data,,,,
130,rt_sigsuspend,ok,long,2,sigset_t * unewset,size_t sigsetsize,,,,
132,utime,ok,long,2,char * filename,struct utimbuf * times,,,,
133,mknod,ok,long,3,const char * filename,umode_t mode,unsigned dev,,,
135,personality,ok,long,1,unsigned int personality,,,,,
136,ustat,ok,long,2,unsigned dev,struct ustat * ubuf,,,,
137,statfs,ok,long,2,const char * pathname,struct statfs * buf,,,,
138,fstatfs,ok,long,2,unsigned int fd,struct statfs * buf,,,,
139,sysfs,ok,long,3,int option,unsigned long arg1,unsigned long arg2,,,
140,getpriority,ok,long,2,int which,int who,,,,
141,setpriority,ok,long,3,int which,int who,int niceval,,,
142,sched_setparam,ok,long,2,pid_t pid,struct sched_param * param,,,,
143,sched_getparam,ok,long,2,pid_t pid,struct sched_param * param,,,,
144,sched_setscheduler,ok,long,3,pid_t pid,int policy,struct sched_param * param,,,
145,sched_getscheduler,ok,long,1,pid_t pid,,,,,
146,sched_get_priority_max,ok,long,1,int policy,,,,,
147,sched_get_priority_min,ok,long,1,int policy,,,,,
148,sched_rr_get_interval,ok,long,2,pid_t pid,struct __kernel_timespec * interval,,,,
149,mlock,ok,long,2,unsigned long start,size_t len,,,,
150,munlock,ok,long,2,unsigned long start,size_t len,,,,
151,mlockall,ok,long,1,int flags,,,,,
152,munlockall,ok,long,0,,,,,,
153,vhangup,ok,long,0,,,,,,
154,modify_ldt,ok,long,3,int func,void * ptr,unsigned long bytecount,,,
155,pivot_root,ok,long,2,const char * new_root,const char * put_old,,,,
157,prctl,ok,long,5,int option,unsigned long arg2,unsigned long arg3,unsigned long arg4,unsigned long arg5,
158,arch_prctl,ok,long,2,int option,unsigned long arg2,,,,
159,adjtimex,ok,long,1,struct __kernel_timex * txc_p,,,,,
160,setrlimit,ok,long,2,unsigned int resource,struct rlimit * rlim,,,,
161,chroot,ok,long,1,const char * filename,,,,,
162,sync,ok,long,0,,,,,,
163,acct,ok,long,1,const char * name,,,,,
164,settimeofday,ok,long,2,struct __kernel_old_timeval * tv,struct timezone * tz,,,,
165,mount,ok,long,5,char * dev_name,char * dir_name,char * type,unsigned long flags,void * data,
166,umount2,ok,long,2,char * name,int flags,,,,
167,swapon,ok,long,2,const char * specialfile,int swap_flags,,,,
168,swapoff,ok,long,1,const char * specialfile,,,,,
169,reboot,ok,long,4,int magic1,int magic2,unsigned int cmd,void * arg,,
170,sethostname,ok,long,2,char * name,int len,,,,
171,setdomainname,ok,long,2,char * name,int len,,,,
172,iopl,ok,long,1,unsigned int level,,,,,
173,ioperm,ok,long,3,unsigned long from,unsigned long num,int turn_on,,,
175,init_module,ok,long,3,void * umod,unsigned long len,const char * uargs,,,
176,delete_module,ok,long,2,const char * name_user,unsigned int flags,,,,
179,quotactl,ok,long,4,unsigned int cmd,const char * special,qid_t id,void * addr,,
181,getpmsg,todo,,,,,,,,
182,putpmsg,todo,,,,,,,,
183,afs_syscall,todo,,,,,,,,
184,tuxcall,todo,,,,,,,,
185,security,todo,,,,,,,,
186,gettid,ok,long,0,,,,,,
187,readahead,ok,long,3,int fd,loff_t offset,size_t count,,,
188,setxattr,ok,long,5,const char * pathname,const char * name,const void * value,size_t size,int flags,
189,lsetxattr,ok,long,5,const char * pathname,const char * name,const void * value,size_t size,int flags,
190,fsetxattr,ok,long,5,int fd,const char * name,const void * value,size_t size,int flags,
191,getxattr,ok,long,4,const char * pathname,const char * name,void * value,size_t size,,
192,lgetxattr,ok,long,4,const char * pathname,const char * name,void * value,size_t size,,
193,fgetxattr,ok,long,4,int fd,const char * name,void * value,size_t size,,
194,listxattr,ok,long,3,const char * pathname,char * list,size_t size,,,
195,llistxattr,ok,long,3,const char * pathname,char * list,size_t size,,,
196,flistxattr,ok,long,3,int fd,char * list,size_t size,,,
197,removexattr,ok,long,2,const char * pathname,const char * name,,,,
198,lremovexattr,ok,long,2,const char * pathname,const char * name,,,,
199,fremovexattr,ok,long,2,int fd,const char * name,,,,
200,tkill,ok,long,2,pid_t pid,int sig,,,,
201,time,ok,long,1,__kernel_old_time_t * tloc,,,,,
202,futex,ok,long,6,u32 * uaddr,int op,u32 val,const struct __kernel_timespec * utime,u32 * uaddr2,u32 val3
203,sched_setaffinity,ok,long,3,pid_t pid,unsigned int len,unsigned long * user_mask_ptr,,,
204,sched_getaffinity,ok,long,3,pid_t pid,unsigned int len,unsigned long * user_mask_ptr,,,
207,io_destroy,ok,long,1,aio_context_t ctx,,,,,
208,io_getevents,ok,long,5,aio_context_t ctx_id,long min_nr,long nr,struct io_event * events,struct __kernel_timespec * timeout,
210,io_cancel,ok,long,3,aio_context_t ctx_id,struct iocb * iocb,struct io_event * result,,,
212,lookup_dcookie,todo,,,,,,,,
213,epoll_create,ok,long,1,int size,,,,,
216,remap_file_pages,ok,long,5,unsigned long start,unsigned long size,unsigned long prot,unsigned long pgoff,unsigned long flags,
217,getdents64,ok,long,3,unsigned int fd,struct linux_dirent64 * dirent,unsigned int count,,,
218,set_tid_address,ok,long,1,int * tidptr,,,,,
219,restart_syscall,ok,long,0,,,,,,
220,semtimedop,ok,long,4,int semid,struct sembuf * tsops,unsigned int nsops,const struct __kernel_timespec * timeout,,
221,fadvise64,ok,long,4,int fd,loff_t offset,size_t len,int advice,,
223,timer_settime,ok,long,4,timer_t timer_id,int flags,const struct __kernel_itimerspec * new_setting,struct __kernel_itimerspec * old_setting,,
224,timer_gettime,ok,long,2,timer_t timer_id,struct __kernel_itimerspec * setting,,,,
225,timer_getoverrun,ok,long,1,timer_t timer_id,,,,,
226,timer_delete,ok,long,1,timer_t timer_id,,,,,
227,clock_settime,ok,long,2,const clockid_t which_clock,const struct __kernel_timespec * tp,,,,
228,clock_gettime,ok,long,2,const clockid_t which_clock,struct __kernel_timespec * tp,,,,
229,clock_getres,ok,long,2,const clockid_t which_clock,struct __kernel_timespec * tp,,,,
230,clock_nanosleep,ok,long,4,const clockid_t which_clock,int flags,const struct __kernel_timespec * rqtp,struct __kernel_timespec * rmtp,,
231,exit_group,ok,long,1,int error_code,,,,,
232,epoll_wait,ok,long,4,int epfd,struct epoll_event * events,int maxevents,int timeout,,
233,epoll_ctl,ok,long,4,int epfd,int op,int fd,struct epoll_event * event,,
234,tgkill,ok,long,3,pid_t tgid,pid_t pid,int sig,,,
235,utimes,ok,long,2,char * filename,struct __kernel_old_timeval * utimes,,,,
237,mbind,ok,long,6,unsigned long start,unsigned long len,unsigned long mode,const unsigned long * nmask,unsigned long maxnode,unsigned int flags
238,set_mempolicy,ok,long,3,int mode,const unsigned long * nmask,unsigned long maxnode,,,
239,get_mempolicy,ok,long,5,int * policy,unsigned long * nmask,unsigned long maxnode,unsigned long addr,unsigned long flags,
240,mq_open,ok,long,4,const char * u_name,int oflag,umode_t mode,struct mq_attr * u_attr,,
241,mq_unlink,ok,long,1,const char * u_name,,,,,
242,mq_timedsend,ok,long,5,mqd_t mqdes,const char * u_msg_ptr,size_t msg_len,unsigned int msg_prio,const struct __kernel_timespec * u_abs_timeout,
243,mq_timedreceive,ok,long,5,mqd_t mqdes,char * u_msg_ptr,size_t msg_len,unsigned int * u_msg_prio,const struct __kernel_timespec * u_abs_timeout,
245,mq_getsetattr,ok,long,3,mqd_t mqdes,const struct mq_attr * u_mqstat,struct mq_attr * u_omqstat,,,
248,add_key,ok,long,5,const char * _type,const char * _description,const void * _payload,size_t plen,key_serial_t ringid,
249,request_key,ok,long,4,const char * _type,const char * _description,const char * _callout_info,key_serial_t destringid,,
250,keyctl,ok,long,5,int option,unsigned long arg2,unsigned long arg3,unsigned long arg4,unsigned long arg5,
251,ioprio_set,ok,long,3,int which,int who,int ioprio,,,
252,ioprio_get,ok,long,2,int which,int who,,,,
253,inotify_init,ok,long,0,,,,,,
254,inotify_add_watch,ok,long,3,int fd,const char * pathname,u32 mask,,,
255,inotify_rm_watch,ok,long,2,int fd,__s32 wd,,,,
256,migrate_pages,ok,long,4,pid_t pid,unsigned long maxnode,const unsigned long * old_nodes,const unsigned long * new_nodes,,
257,openat,ok,long,4,int dfd,const char * filename,int flags,umode_t mode,,
258,mkdirat,ok,long,3,int dfd,const char * pathname,umode_t mode,,,
259,mknodat,ok,long,4,int dfd,const char * filename,umode_t mode,unsigned int dev,,
260,fchownat,ok,long,5,int dfd,const char * filename,uid_t user,gid_t group,int flag,
261,futimesat,ok,long,3,int dfd,const char * filename,struct __kernel_old_timeval * utimes,,,
262,newfstatat,ok,long,4,int dfd,const char * filename,struct stat * statbuf,int flag,,
263,unlinkat,ok,long,3,int dfd,const char * pathname,int flag,,,
264,renameat,ok,long,4,int olddfd,const char * oldname,int newdfd,const char * newname,,
265,linkat,ok,long,5,int olddfd,const char * oldname,int newdfd,const char * newname,int flags,
266,symlinkat,ok,long,3,const char * oldname,int newdfd,const char * newname,,,
267,readlinkat,ok,long,4,int dfd,const char * pathname,char * buf,int bufsiz,,
268,fchmodat,ok,long,3,int dfd,const char * filename,umode_t mode,,,
269,faccessat,ok,long,3,int dfd,const char * filename,int mode,,,
270,pselect6,ok,long,6,int n,fd_set * inp,fd_set * outp,fd_set * exp,struct __kernel_timespec * tsp,void * sig
271,ppoll,ok,long,5,struct pollfd * ufds,unsigned int nfds,struct __kernel_timespec * tsp,const sigset_t * sigmask,size_t sigsetsize,
272,unshare,ok,long,1,unsigned long unshare_flags,,,,,
275,splice,ok,long,6,int fd_in,loff_t * off_in,int fd_out,loff_t * off_out,size_t len,unsigned int flags
276,tee,ok,long,4,int fdin,int fdout,size_t len,unsigned int flags,,
277,sync_file_range,ok,long,4,int fd,loff_t offset,loff_t nbytes,unsigned int flags,,
280,utimensat,ok,long,4,int dfd,const char * filename,struct __kernel_timespec * utimes,int flags,,
281,epoll_pwait,ok,long,6,int epfd,struct epoll_event * events,int maxevents,int timeout,const sigset_t * sigmask,size_t sigsetsize
282,signalfd,ok,long,3,int ufd,sigset_t * user_mask,size_t sizemask,,,
283,timerfd_create,ok,long,2,int clockid,int flags,,,,
284,eventfd,ok,long,1,unsigned int count,,,,,
285,fallocate,ok,long,4,int fd,int mode,loff_t offset,loff_t len,,
286,timerfd_settime,ok,long,4,int ufd,int flags,const struct __kernel_itimerspec * utmr,struct __kernel_itimerspec * otmr,,
287,timerfd_gettime,ok,long,2,int ufd,struct __kernel_itimerspec * otmr,,,,
288,accept4,ok,long,4,int fd,struct sockaddr * upeer_sockaddr,int * upeer_addrlen,int flags,,
289,signalfd4,ok,long,4,int ufd,sigset_t * user_mask,size_t sizemask,int flags,,
290,eventfd2,ok,long,2,unsigned int count,int flags,,,,
291,epoll_create1,ok,long,1,int flags,,,,,
292,dup3,ok,long,3,unsigned int oldfd,unsigned int newfd,int flags,,,
293,pipe2,ok,long,2,int * fildes,int flags,,,,
294,inotify_init1,ok,long,1,int flags,,,,,
298,perf_event_open,ok,long,5,struct perf_event_attr * attr_uptr,pid_t pid,int cpu,int group_fd,unsigned long flags,
300,fanotify_init,ok,long,2,unsigned int flags,unsigned int event_f_flags,,,,
301,fanotify_mark,ok,long,5,int fanotify_fd,unsigned int flags,__u64 mask,int dfd,const char * pathname,
302,prlimit64,ok,long,4,pid_t pid,unsigned int resource,const struct rlimit64 * new_rlim,struct rlimit64 * old_rlim,,
303,name_to_handle_at,ok,long,5,int dfd,const char * name,struct file_handle * handle,int * mnt_id,int flag,
304,open_by_handle_at,ok,long,3,int mountdirfd,struct file_handle * handle,int flags,,,
305,clock_adjtime,ok,long,2,const clockid_t which_clock,struct __kernel_timex * utx,,,,
306,syncfs,ok,long,1,int fd,,,,,
308,setns,ok,long,2,int fd,int flags,,,,
309,getcpu,ok,long,3,unsigned * cpup,unsigned * nodep,struct getcpu_cache * unused,,,
312,kcmp,ok,long,5,pid_t pid1,pid_t pid2,int type,unsigned long idx1,unsigned long idx2,
313,finit_module,ok,long,3,int fd,const char * uargs,int flags,,,
314,sched_setattr,ok,long,3,pid_t pid,struct sched_attr * uattr,unsigned int flags,,,
315,sched_getattr,ok,long,4,pid_t pid,struct sched_attr * uattr,unsigned int usize,unsigned int flags,,
316,renameat2,ok,long,5,int olddfd,const char * oldname,int newdfd,const char * newname,unsigned int flags,
317,seccomp,ok,long,3,unsigned int op,unsigned int flags,void * uargs,,,
318,getrandom,ok,long,3,char * ubuf,size_t len,unsigned int flags,,,
319,memfd_create,ok,long,2,const char * uname,unsigned int flags,,,,
320,kexec_file_load,ok,long,5,int kernel_fd,int initrd_fd,unsigned long cmdline_len,const char * cmdline_ptr,unsigned long flags,
321,bpf,ok,long,3,int cmd,union bpf_attr * uattr,unsigned int size,,,
323,userfaultfd,ok,long,1,int flags,,,,,
324,membarrier,ok,long,3,int cmd,unsigned int flags,int cpu_id,,,
325,mlock2,ok,long,3,unsigned long start,size_t len,int flags,,,
326,copy_file_range,ok,long,6,int fd_in,loff_t * off_in,int fd_out,loff_t * off_out,size_t len,unsigned int flags
329,pkey_mprotect,ok,long,4,unsigned long start,size_t len,unsigned long prot,int pkey,,
330,pkey_alloc,ok,long,2,unsigned long flags,unsigned long init_val,,,,
331,pkey_free,ok,long,1,int pkey,,,,,
332,statx,ok,long,5,int dfd,const char * filename,unsigned flags,unsigned int mask,struct statx * buffer,
333,io_pgetevents,ok,long,6,aio_context_t ctx_id,long min_nr,long nr,struct io_event * events,struct __kernel_timespec * timeout,const struct __aio_sigset * usig
334,rseq,ok,long,4,struct rseq * rseq,u32 rseq_len,int flags,u32 sig,,
424,pidfd_send_signal,ok,long,4,int pidfd,int sig,siginfo_t * info,unsigned int flags,,
425,io_uring_setup,ok,long,2,u32 entries,struct io_uring_params * params,,,,
426,io_uring_enter,ok,long,6,unsigned int fd,u32 to_submit,u32 min_complete,u32 flags,const void * argp,size_t argsz
427,io_uring_register,ok,long,4,unsigned int fd,unsigned int opcode,void * arg,unsigned int nr_args,,
428,open_tree,ok,long,3,int dfd,const char * filename,unsigned flags,,,
429,move_mount,ok,long,5,int from_dfd,const char * from_pathname,int to_dfd,const char * to_pathname,unsigned int flags,
430,fsopen,ok,long,2,const char * _fs_name,unsigned int flags,,,,
431,fsconfig,ok,long,5,int fd,unsigned int cmd,const char * _key,const void * _value,int aux,
432,fsmount,ok,long,3,int fs_fd,unsigned int flags,unsigned int attr_flags,,,
433,fspick,ok,long,3,int dfd,const char * path,unsigned int flags,,,
434,pidfd_open,ok,long,2,pid_t pid,unsigned int flags,,,,
435,clone3,ok,long,2,struct clone_args * uargs,size_t size,,,,
436,close_range,ok,long,3,unsigned int fd,unsigned int max_fd,unsigned int flags,,,
437,openat2,ok,long,4,int dfd,const char * filename,struct open_how * how,size_t usize,,
438,pidfd_getfd,ok,long,3,int pidfd,int fd,unsigned int flags,,,
439,faccessat2,ok,long,4,int dfd,const char * filename,int mode,int flags,,
440,process_madvise,ok,long,5,int pidfd,const struct iovec * vec,size_t vlen,int behavior,unsigned int flags,
441,epoll_pwait2,ok,long,6,int epfd,struct epoll_event * events,int maxevents,const struct __kernel_timespec * timeout,const sigset_t * sigmask,size_t sigsetsize
442,mount_setattr,ok,long,5,int dfd,const char * path,unsigned int flags,struct mount_attr * uattr,size_t usize,
443,quotactl_fd,ok,long,4,unsigned int fd,unsigned int cmd,qid_t id,void * addr,,
444,landlock_create_ruleset,ok,long,3,const struct landlock_ruleset_attr * const attr,const size_t size,const __u32 flags,,,
445,landlock_add_rule,ok,long,4,const int ruleset_fd,const enum landlock_rule_type rule_type,const void * const rule_attr,const __u32 flags,,
446,landlock_restrict_self,ok,long,2,const int ruleset_fd,const __u32 flags,,,,
447,memfd_secret,ok,long,1,unsigned int flags,,,,,
448,process_mrelease,ok,long,2,int pidfd,unsigned int flags,,,,
449,futex_waitv,ok,long,5,struct futex_waitv * waiters,unsigned int nr_futexes,unsigned int flags,struct __kernel_timespec * timeout,clockid_t clockid,
450,set_mempolicy_home_node,ok,long,4,unsigned long start,unsigned long len,unsigned long home_node,unsigned long flags,,
451,cachestat,ok,long,4,unsigned int fd,struct cachestat_range * cstat_range,struct cachestat * cstat,unsigned int flags,,
452,fchmodat2,ok,long,4,int dfd,const char * filename,umode_t mode,unsigned int flags,,
454,futex_wake,ok,long,4,void * uaddr,unsigned long mask,int nr,unsigned int flags,,
455,futex_wait,ok,long,6,void * uaddr,unsigned long val,unsigned long mask,unsigned int flags,struct __kernel_timespec * timeout,clockid_t clockid
456,futex_requeue,ok,long,4,struct futex_waitv * waiters,unsigned int flags,int nr_wake,int nr_requeue,,
457,statmount,ok,long,4,const struct mnt_id_req * req,struct statmount * buf,size_t bufsize,unsigned int flags,,
458,listmount,ok,long,4,const struct mnt_id_req * req,u64 * mnt_ids,size_t nr_mnt_ids,unsigned int flags,,
459,lsm_get_self_attr,ok,long,4,unsigned int attr,struct lsm_ctx * ctx,size_t * size,u32 flags,,
460,lsm_set_self_attr,ok,long,4,unsigned int attr,struct lsm_ctx * ctx,size_t size,u32 flags,,
461,lsm_list_modules,ok,long,3,u64 * ids,size_t * size,u32 flags,,,
512,rt_sigaction,ok,long,4,int sig,const struct sigaction * act,struct sigaction * oact,size_t sigsetsize,,
513,rt_sigreturn,ok,long,0,,,,,,
514,ioctl,ok,long,3,unsigned int fd,unsigned int cmd,unsigned long arg,,,
515,readv,ok,long,3,unsigned long fd,const struct iovec * vec,unsigned long vlen,,,
516,writev,ok,long,3,unsigned long fd,const struct iovec * vec,unsigned long vlen,,,
517,recvfrom,ok,long,6,int fd,void * ubuf,size_t size,unsigned int flags,struct sockaddr * addr,int * addr_len
518,sendmsg,ok,long,3,int fd,struct user_msghdr * msg,unsigned int flags,,,
519,recvmsg,ok,long,3,int fd,struct user_msghdr * msg,unsigned int flags,,,
520,execve,ok,long,3,const char * filename,const char * const * argv,const char * const * envp,,,
521,ptrace,ok,long,4,long request,long pid,unsigned long addr,unsigned long data,,
522,rt_sigpending,ok,long,2,sigset_t * uset,size_t sigsetsize,,,,
523,rt_sigtimedwait,ok,long,4,const sigset_t * uthese,siginfo_t * uinfo,const struct __kernel_timespec * uts,size_t sigsetsize,,
524,rt_sigqueueinfo,ok,long,3,pid_t pid,int sig,siginfo_t * uinfo,,,
525,sigaltstack,ok,long,2,const stack_t * uss,stack_t * uoss,,,,
526,timer_create,ok,long,3,const clockid_t which_clock,struct sigevent * timer_event_spec,timer_t * created_timer_id,,,
527,mq_notify,ok,long,2,mqd_t mqdes,const struct sigevent * u_notification,,,,
528,kexec_load,ok,long,4,unsigned long entry,unsigned long nr_segments,struct kexec_segment * segments,unsigned long flags,,
529,waitid,ok,long,5,int which,pid_t upid,struct siginfo * infop,int options,struct rusage * ru,
530,set_robust_list,ok,long,2,struct robust_list_head * head,size_t len,,,,
531,get_robust_list,ok,long,3,int pid,struct robust_list_head * * head_ptr,size_t * len_ptr,,,
532,vmsplice,ok,long,4,int fd,const struct iovec * uiov,unsigned long nr_segs,unsigned int flags,,
533,move_pages,ok,long,6,pid_t pid,unsigned long nr_pages,const void * * pages,const int * nodes,int * status,int flags
534,preadv,ok,long,5,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,
535,pwritev,ok,long,5,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,
536,rt_tgsigqueueinfo,ok,long,4,pid_t tgid,pid_t pid,int sig,siginfo_t * uinfo,,
537,recvmmsg,ok,long,5,int fd,struct mmsghdr * mmsg,unsigned int vlen,unsigned int flags,struct __kernel_timespec * timeout,
538,sendmmsg,ok,long,4,int fd,struct mmsghdr * mmsg,unsigned int vlen,unsigned int flags,,
539,process_vm_readv,ok,long,6,pid_t pid,const struct iovec * lvec,unsigned long liovcnt,const struct iovec * rvec,unsigned long riovcnt,unsigned long flags
540,process_vm_writev,ok,long,6,pid_t pid,const struct iovec * lvec,unsigned long liovcnt,const struct iovec * rvec,unsigned long riovcnt,unsigned long flags
541,setsockopt,ok,long,5,int fd,int level,int optname,char * optval,int optlen,
542,getsockopt,ok,long,5,int fd,int level,int optname,char * optval,int * optlen,
543,io_setup,ok,long,2,unsigned nr_events,aio_context_t * ctxp,,,,
544,io_submit,ok,long,3,aio_context_t ctx_id,long nr,struct iocb * * iocbpp,,,
545,execveat,ok,long,5,int fd,const char * filename,const char * const * argv,const char * const * envp,int flags,
