nr,name,status,return_type,param_count,param1,param2,param3,param4,param5,param6
96,getpriority,ok,long,2,int which,int who,,,,
97,setpriority,ok,long,3,int which,int who,int niceval,,,
98,recv,ok,long,4,int fd,void * ubuf,size_t size,unsigned int flags,,
99,statfs,ok,long,2,const char * pathname,struct statfs * buf,,,,
100,fstatfs,ok,long,2,unsigned int fd,struct statfs * buf,,,,
101,stat64,ok,long,2,const char * filename,struct stat64 * statbuf,,,,
103,syslog,ok,long,3,int type,char * buf,int len,,,
104,setitimer,ok,long,3,int which,struct __kernel_old_itimerval * value,struct __kernel_old_itimerval * ovalue,,,
105,getitimer,ok,long,2,int which,struct __kernel_old_itimerval * value,,,,
106,capget,ok,long,2,cap_user_header_t header,cap_user_data_t dataptr,,,,
107,capset,ok,long,2,cap_user_header_t header,const cap_user_data_t data,,,,
108,pread64,ok,long,4,unsigned int fd,char * buf,size_t count,loff_t pos,,
109,pwrite64,ok,long,4,unsigned int fd,const char * buf,size_t count,loff_t pos,,
110,getcwd,ok,long,2,char * buf,unsigned long size,,,,
111,vhangup,ok,long,0,,,,,,
112,fstat64,ok,long,2,unsigned long fd,struct stat64 * statbuf,,,,
113,vfork,ok,long,0,,,,,,
114,wait4,ok,long,4,pid_t upid,int * stat_addr,int options,struct rusage * ru,,
115,swapoff,ok,long,1,const char * specialfile,,,,,
116,sysinfo,ok,long,1,struct sysinfo * info,,,,,
117,shutdown,ok,long,2,int fd,int how,,,,
118,fsync,ok,long,1,unsigned int fd,,,,,
119,madvise,ok,long,3,unsigned long start,size_t len_in,int behavior,,,
120,clone,ok,long,5,unsigned long clone_flags,unsigned long newsp,int * parent_tidptr,unsigned long tls,int * child_tidptr,
121,setdomainname,ok,long,2,char * name,int len,,,,
122,sendfile,ok,long,4,int out_fd,int in_fd,off_t * offset,size_t count,,
123,recvfrom,ok,long,6,int fd,void * ubuf,size_t size,unsigned int flags,struct sockaddr * addr,int * addr_len
124,adjtimex,ok,long,1,struct __kernel_timex * txc_p,,,,,
125,mprotect,ok,long,3,unsigned long start,size_t len,unsigned long prot,,,
126,sigprocmask,ok,long,3,int how,old_sigset_t * nset,old_sigset_t * oset,,,
128,init_module,ok,long,3,void * umod,unsigned long len,const char * uargs,,,
129,delete_module,ok,long,2,const char * name_user,unsigned int flags,,,,
131,quotactl,ok,long,4,unsigned int cmd,const char * special,qid_t id,void * addr,,
132,getpgid,ok,long,1,pid_t pid,,,,,
133,fchdir,ok,long,1,unsigned int fd,,,,,
134,bdflush,todo,,,,,,,,
135,sysfs,ok,long,3,int option,unsigned long arg1,unsigned long arg2,,,
136,personality,ok,long,1,unsigned int personality,,,,,
138,setfsuid,ok,long,1,uid_t uid,,,,,
139,setfsgid,ok,long,1,gid_t gid,,,,,
140,_llseek,ok,long,5,unsigned int fd,unsigned long offset_high,unsigned long offset_low,loff_t * result,unsigned int whence,
141,getdents,ok,long,3,unsigned int fd,struct linux_dirent * dirent,unsigned int count,,,
142,_newselect,ok,long,5,int n,fd_set * inp,fd_set * outp,fd_set * exp,struct __kernel_old_timeval * tvp,
143,flock,ok,long,2,unsigned int fd,unsigned int cmd,,,,
144,msync,ok,long,3,unsigned long start,size_t len,int flags,,,
145,readv,ok,long,3,unsigned long fd,const struct iovec * vec,unsigned long vlen,,,
146,writev,ok,long,3,unsigned long fd,const struct iovec * vec,unsigned long vlen,,,
147,getsid,ok,long,1,pid_t pid,,,,,
148,fdatasync,ok,long,1,unsigned int fd,,,,,
149,_sysctl,todo,,,,,,,,
150,mlock,ok,long,2,unsigned long start,size_t len,,,,
151,munlock,ok,long,2,unsigned long start,size_t len,,,,
152,mlockall,ok,long,1,int flags,,,,,
153,munlockall,ok,long,0,,,,,,
154,sched_setparam,ok,long,2,pid_t pid,struct sched_param * param,,,,
155,sched_getparam,ok,long,2,pid_t pid,struct sched_param * param,,,,
156,sched_setscheduler,ok,long,3,pid_t pid,int policy,struct sched_param * param,,,
157,sched_getscheduler,ok,long,1,pid_t pid,,,,,
158,sched_yield,ok,long,0,,,,,,
159,sched_get_priority_max,ok,long,1,int policy,,,,,
160,sched_get_priority_min,ok,long,1,int policy,,,,,
161,sched_rr_get_interval,ok,long,2,pid_t pid,struct __kernel_timespec * interval,,,,
162,nanosleep,ok,long,2,struct __kernel_timespec * rqtp,struct __kernel_timespec * rmtp,,,,
163,mremap,ok,long,5,unsigned long addr,unsigned long old_len,unsigned long new_len,unsigned long flags,unsigned long new_addr,
164,setresuid,ok,long,3,uid_t ruid,uid_t euid,uid_t suid,,,
165,getresuid,ok,long,3,uid_t * ruidp,uid_t * euidp,uid_t * suidp,,,
166,sigaltstack,ok,long,2,const stack_t * uss,stack_t * uoss,,,,
168,poll,ok,long,3,struct pollfd * ufds,unsigned int nfds,int timeout_msecs,,,
170,setresgid,ok,long,3,gid_t rgid,gid_t egid,gid_t sgid,,,
171,getresgid,ok,long,3,gid_t * rgidp,gid_t * egidp,gid_t * sgidp,,,
172,prctl,ok,long,5,int option,unsigned long arg2,unsigned long arg3,unsigned long arg4,unsigned long arg5,
173,rt_sigreturn,missing,,,,,,,,
174,rt_sigaction,ok,long,4,int sig,const struct sigaction * act,struct sigaction * oact,size_t sigsetsize,,
175,rt_sigprocmask,ok,long,4,int how,sigset_t * nset,sigset_t * oset,size_t sigsetsize,,
176,rt_sigpending,ok,long,2,sigset_t * uset,size_t sigsetsize,,,,
177,rt_sigtimedwait,ok,long,4,const sigset_t * uthese,siginfo_t * uinfo,const struct __kernel_timespec * uts,size_t sigsetsize,,
178,rt_sigqueueinfo,ok,long,3,pid_t pid,int sig,siginfo_t * uinfo,,,
179,rt_sigsuspend,ok,long,2,sigset_t * unewset,size_t sigsetsize,,,,
180,chown,ok,long,3,const char * filename,uid_t user,gid_t group,,,
181,setsockopt,ok,long,5,int fd,int level,int optname,char * optval,int optlen,
182,getsockopt,ok,long,5,int fd,int level,int optname,char * optval,int * optlen,
183,sendmsg,ok,long,3,int fd,struct user_msghdr * msg,unsigned int flags,,,
184,recvmsg,ok,long,3,int fd,struct user_msghdr * msg,unsigned int flags,,,
185,semop,ok,long,3,int semid,struct sembuf * tsops,unsigned nsops,,,
186,semget,ok,long,3,key_t key,int nsems,int semflg,,,
187,semctl,ok,long,4,int semid,int semnum,int cmd,unsigned long arg,,
188,msgsnd,ok,long,4,int msqid,struct msgbuf * msgp,size_t msgsz,int msgflg,,
189,msgrcv,ok,long,5,int msqid,struct msgbuf * msgp,size_t msgsz,long msgtyp,int msgflg,
190,msgget,ok,long,2,key_t key,int msgflg,,,,
191,msgctl,ok,long,3,int msqid,int cmd,struct msqid_ds * buf,,,
192,shmat,ok,long,3,int shmid,char * shmaddr,int shmflg,,,
193,shmdt,ok,long,1,char * shmaddr,,,,,
194,shmget,ok,long,3,key_t key,size_t size,int shmflg,,,
195,shmctl,ok,long,3,int shmid,int cmd,struct shmid_ds * buf,,,
198,lstat64,ok,long,2,const char * filename,struct stat64 * statbuf,,,,
199,truncate64,ok,long,2,const char * path,loff_t length,,,,
200,ftruncate64,ok,long,2,unsigned int fd,loff_t length,,,,
201,getdents64,ok,long,3,unsigned int fd,struct linux_dirent64 * dirent,unsigned int count,,,
202,fcntl64,ok,long,3,unsigned int fd,unsigned int cmd,unsigned long arg,,,
206,gettid,ok,long,0,,,,,,
207,readahead,ok,long,3,int fd,loff_t offset,size_t count,,,
208,tkill,ok,long,2,pid_t pid,int sig,,,,
209,sendfile64,ok,long,4,int out_fd,int in_fd,loff_t * offset,size_t count,,
210,futex,ok,long,6,u32 * uaddr,int op,u32 val,const struct __kernel_timespec * utime,u32 * uaddr2,u32 val3
211,sched_setaffinity,ok,long,3,pid_t pid,unsigned int len,unsigned long * user_mask_ptr,,,
212,sched_getaffinity,ok,long,3,pid_t pid,unsigned int len,unsigned long * user_mask_ptr,,,
215,io_setup,ok,long,2,unsigned nr_events,aio_context_t * ctxp,,,,
216,io_destroy,ok,long,1,aio_context_t ctx,,,,,
217,io_getevents,ok,long,5,aio_context_t ctx_id,long min_nr,long nr,struct io_event * events,struct __kernel_timespec * timeout,
218,io_submit,ok,long,3,aio_context_t ctx_id,long nr,struct iocb * * iocbpp,,,
219,io_cancel,ok,long,3,aio_context_t ctx_id,struct iocb * iocb,struct io_event * result,,,
222,exit_group,ok,long,1,int error_code,,,,,
223,lookup_dcookie,todo,,,,,,,,
224,epoll_create,ok,long,1,int size,,,,,
225,epoll_ctl,ok,long,4,int epfd,int op,int fd,struct epoll_event * event,,
226,epoll_wait,ok,long,4,int epfd,struct epoll_event * events,int maxevents,int timeout,,
227,remap_file_pages,ok,long,5,unsigned long start,unsigned long size,unsigned long prot,unsigned long pgoff,unsigned long flags,
228,semtimedop,ok,long,4,int semid,struct sembuf * tsops,unsigned int nsops,const struct __kernel_timespec * timeout,,
229,mq_open,ok,long,4,const char * u_name,int oflag,umode_t mode,struct mq_attr * u_attr,,
230,mq_unlink,ok,long,1,const char * u_name,,,,,
231,mq_timedsend,ok,long,5,mqd_t mqdes,const char * u_msg_ptr,size_t msg_len,unsigned int msg_prio,const struct __kernel_timespec * u_abs_timeout,
232,mq_timedreceive,ok,long,5,mqd_t mqdes,char * u_msg_ptr,size_t msg_len,unsigned int * u_msg_prio,const struct __kernel_timespec * u_abs_timeout,
233,mq_notify,ok,long,2,mqd_t mqdes,const struct sigevent * u_notification,,,,
234,mq_getsetattr,ok,long,3,mqd_t mqdes,const struct mq_attr * u_mqstat,struct mq_attr * u_omqstat,,,
235,waitid,ok,long,5,int which,pid_t upid,struct siginfo * infop,int options,struct rusage * ru,
236,fadvise64_64,ok,long,4,int fd,loff_t offset,loff_t len,int advice,,
237,set_tid_address,ok,long,1,int * tidptr,,,,,
238,setxattr,ok,long,5,const char * pathname,const char * name,const void * value,size_t size,int flags,
239,lsetxattr,ok,long,5,const char * pathname,const char * name,const void * value,size_t size,int flags,
240,fsetxattr,ok,long,5,int fd,const char * name,const void * value,size_t size,int flags,
241,getxattr,ok,long,4,const char * pathname,const char * name,void * value,size_t size,,
242,lgetxattr,ok,long,4,const char * pathname,const char * name,void * value,size_t size,,
243,fgetxattr,ok,long,4,int fd,const char * name,void * value,size_t size,,
244,listxattr,ok,long,3,const char * pathname,char * list,size_t size,,,
245,llistxattr,ok,long,3,const char * pathname,char * list,size_t size,,,
246,flistxattr,ok,long,3,int fd,char * list,size_t size,,,
247,removexattr,ok,long,2,const char * pathname,const char * name,,,,
248,lremovexattr,ok,long,2,const char * pathname,const char * name,,,,
249,fremovexattr,ok,long,2,int fd,const char * name,,,,
250,timer_create,ok,long,3,const clockid_t which_clock,struct sigevent * timer_event_spec,timer_t * created_timer_id,,,
251,timer_settime,ok,long,4,timer_t timer_id,int flags,const struct __kernel_itimerspec * new_setting,struct __kernel_itimerspec * old_setting,,
252,timer_gettime,ok,long,2,timer_t timer_id,struct __kernel_itimerspec * setting,,,,
253,timer_getoverrun,ok,long,1,timer_t timer_id,,,,,
254,timer_delete,ok,long,1,timer_t timer_id,,,,,
255,clock_settime,ok,long,2,const clockid_t which_clock,const struct __kernel_timespec * tp,,,,
256,clock_gettime,ok,long,2,const clockid_t which_clock,struct __kernel_timespec * tp,,,,
257,clock_getres,ok,long,2,const clockid_t which_clock,struct __kernel_timespec * tp,,,,
258,clock_nanosleep,ok,long,4,const clockid_t which_clock,int flags,const struct __kernel_timespec * rqtp,struct __kernel_timespec * rmtp,,
259,tgkill,ok,long,3,pid_t tgid,pid_t pid,int sig,,,
260,mbind,ok,long,6,unsigned long start,unsigned long len,unsigned long mode,const unsigned long * nmask,unsigned long maxnode,unsigned int flags
261,get_mempolicy,ok,long,5,int * policy,unsigned long * nmask,unsigned long maxnode,unsigned long addr,unsigned long flags,
262,set_mempolicy,ok,long,3,int mode,const unsigned long * nmask,unsigned long maxnode,,,
264,add_key,ok,long,5,const char * _type,const char * _description,const void * _payload,size_t plen,key_serial_t ringid,
265,request_key,ok,long,4,const char * _type,const char * _description,const char * _callout_info,key_serial_t destringid,,
266,keyctl,ok,long,5,int option,unsigned long arg2,unsigned long arg3,unsigned long arg4,unsigned long arg5,
267,ioprio_set,ok,long,3,int which,int who,int ioprio,,,
268,ioprio_get,ok,long,2,int which,int who,,,,
269,inotify_init,ok,long,0,,,,,,
270,inotify_add_watch,ok,long,3,int fd,const char * pathname,u32 mask,,,
271,inotify_rm_watch,ok,long,2,int fd,__s32 wd,,,,
272,migrate_pages,ok,long,4,pid_t pid,unsigned long maxnode,const unsigned long * old_nodes,const unsigned long * new_nodes,,
273,pselect6,ok,long,6,int n,fd_set * inp,fd_set * outp,fd_set * exp,struct __kernel_timespec * tsp,void * sig
274,ppoll,ok,long,5,struct pollfd * ufds,unsigned int nfds,struct __kernel_timespec * tsp,const sigset_t * sigmask,size_t sigsetsize,
275,openat,ok,long,4,int dfd,const char * filename,int flags,umode_t mode,,
276,mkdirat,ok,long,3,int dfd,const char * pathname,umode_t mode,,,
277,mknodat,ok,long,4,int dfd,const char * filename,umode_t mode,unsigned int dev,,
278,fchownat,ok,long,5,int dfd,const char * filename,uid_t user,gid_t group,int flag,
279,futimesat,ok,long,3,int dfd,const char * filename,struct __kernel_old_timeval * utimes,,,
280,fstatat64,ok,long,4,int dfd,const char * filename,struct stat64 * statbuf,int flag,,
281,unlinkat,ok,long,3,int dfd,const char * pathname,int flag,,,
282,renameat,ok,long,4,int olddfd,const char * oldname,int newdfd,const char * newname,,
283,linkat,ok,long,5,int olddfd,const char * oldname,int newdfd,const char * newname,int flags,
284,symlinkat,ok,long,3,const char * oldname,int newdfd,const char * newname,,,
285,readlinkat,ok,long,4,int dfd,const char * pathname,char * buf,int bufsiz,,
286,fchmodat,ok,long,3,int dfd,const char * filename,umode_t mode,,,
287,faccessat,ok,long,3,int dfd,const char * filename,int mode,,,
288,unshare,ok,long,1,unsigned long unshare_flags,,,,,
289,set_robust_list,ok,long,2,struct robust_list_head * head,size_t len,,,,
290,get_robust_list,ok,long,3,int pid,struct robust_list_head * * head_ptr,size_t * len_ptr,,,
291,splice,ok,long,6,int fd_in,loff_t * off_in,int fd_out,loff_t * off_out,size_t len,unsigned int flags
292,sync_file_range,ok,long,4,int fd,loff_t offset,loff_t nbytes,unsigned int flags,,
293,tee,ok,long,4,int fdin,int fdout,size_t len,unsigned int flags,,
294,vmsplice,ok,long,4,int fd,const struct iovec * uiov,unsigned long nr_segs,unsigned int flags,,
295,move_pages,ok,long,6,pid_t pid,unsigned long nr_pages,const void * * pages,const int * nodes,int * status,int flags
296,getcpu,ok,long,3,unsigned * cpup,unsigned * nodep,struct getcpu_cache * unused,,,
297,epoll_pwait,ok,long,6,int epfd,struct epoll_event * events,int maxevents,int timeout,const sigset_t * sigmask,size_t sigsetsize
298,statfs64,ok,long,3,const char * pathname,size_t sz,struct statfs64 * buf,,,
299,fstatfs64,ok,long,3,unsigned int fd,size_t sz,struct statfs64 * buf,,,
300,kexec_load,ok,long,4,unsigned long entry,unsigned long nr_segments,struct kexec_segment * segments,unsigned long flags,,
301,utimensat,ok,long,4,int dfd,const char * filename,struct __kernel_timespec * utimes,int flags,,
302,signalfd,ok,long,3,int ufd,sigset_t * user_mask,size_t sizemask,,,
304,eventfd,ok,long,1,unsigned int count,,,,,
305,fallocate,ok,long,4,int fd,int mode,loff_t offset,loff_t len,,
306,timerfd_create,ok,long,2,int clockid,int flags,,,,
307,timerfd_settime,ok,long,4,int ufd,int flags,const struct __kernel_itimerspec * utmr,struct __kernel_itimerspec * otmr,,
308,timerfd_gettime,ok,long,2,int ufd,struct __kernel_itimerspec * otmr,,,,
309,signalfd4,ok,long,4,int ufd,sigset_t * user_mask,size_t sizemask,int flags,,
310,eventfd2,ok,long,2,unsigned int count,int flags,,,,
311,epoll_create1,ok,long,1,int flags,,,,,
312,dup3,ok,long,3,unsigned int oldfd,unsigned int newfd,int flags,,,
313,pipe2,ok,long,2,int * fildes,int flags,,,,
314,inotify_init1,ok,long,1,int flags,,,,,
315,preadv,ok,long,5,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,
316,pwritev,ok,long,5,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,
317,rt_tgsigqueueinfo,ok,long,4,pid_t tgid,pid_t pid,int sig,siginfo_t * uinfo,,
318,perf_event_open,ok,long,5,struct perf_event_attr * attr_uptr,pid_t pid,int cpu,int group_fd,unsigned long flags,
319,recvmmsg,ok,long,5,int fd,struct mmsghdr * mmsg,unsigned int vlen,unsigned int flags,struct __kernel_timespec * timeout,
320,accept4,ok,long,4,int fd,struct sockaddr * upeer_sockaddr,int * upeer_addrlen,int flags,,
321,prlimit64,ok,long,4,pid_t pid,unsigned int resource,const struct rlimit64 * new_rlim,struct rlimit64 * old_rlim,,
322,fanotify_init,ok,long,2,unsigned int flags,unsigned int event_f_flags,,,,
323,fanotify_mark,ok,long,5,int fanotify_fd,unsigned int flags,__u64 mask,int dfd,const char * pathname,
324,clock_adjtime,ok,long,2,const clockid_t which_clock,struct __kernel_timex * utx,,,,
325,name_to_handle_at,ok,long,5,int dfd,const char * name,struct file_handle * handle,int * mnt_id,int flag,
326,open_by_handle_at,ok,long,3,int mountdirfd,struct file_handle * handle,int flags,,,
327,syncfs,ok,long,1,int fd,,,,,
328,setns,ok,long,2,int fd,int flags,,,,
329,sendmmsg,ok,long,4,int fd,struct mmsghdr * mmsg,unsigned int vlen,unsigned int flags,,
330,process_vm_readv,ok,long,6,pid_t pid,const struct iovec * lvec,unsigned long liovcnt,const struct iovec * rvec,unsigned long riovcnt,unsigned long flags
331,process_vm_writev,ok,long,6,pid_t pid,const struct iovec * lvec,unsigned long liovcnt,const struct iovec * rvec,unsigned long riovcnt,unsigned long flags
332,kcmp,ok,long,5,pid_t pid1,pid_t pid2,int type,unsigned long idx1,unsigned long idx2,
333,finit_module,ok,long,3,int fd,const char * uargs,int flags,,,
334,sched_setattr,ok,long,3,pid_t pid,struct sched_attr * uattr,unsigned int flags,,,
335,sched_getattr,ok,long,4,pid_t pid,struct sched_attr * uattr,unsigned int usize,unsigned int flags,,
336,utimes,ok,long,2,char * filename,struct __kernel_old_timeval * utimes,,,,
337,renameat2,ok,long,5,int olddfd,const char * oldname,int newdfd,const char * newname,unsigned int flags,
338,seccomp,ok,long,3,unsigned int op,unsigned int flags,void * uargs,,,
339,getrandom,ok,long,3,char * ubuf,size_t len,unsigned int flags,,,
340,memfd_create,ok,long,2,const char * uname,unsigned int flags,,,,
341,bpf,ok,long,3,int cmd,union bpf_attr * uattr,unsigned int size,,,
342,execveat,ok,long,5,int fd,const char * filename,const char * const * argv,const char * const * envp,int flags,
343,membarrier,ok,long,3,int cmd,unsigned int flags,int cpu_id,,,
344,userfaultfd,ok,long,1,int flags,,,,,
345,mlock2,ok,long,3,unsigned long start,size_t len,int flags,,,
346,copy_file_range,ok,long,6,int fd_in,loff_t * off_in,int fd_out,loff_t * off_out,size_t len,unsigned int flags
347,preadv2,ok,long,6,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,rwf_t flags
348,pwritev2,ok,long,6,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,rwf_t flags
349,statx,ok,long,5,int dfd,const char * filename,unsigned flags,unsigned int mask,struct statx * buffer,
350,io_pgetevents,ok,long,6,aio_context_t ctx_id,long min_nr,long nr,struct io_event * events,struct __kernel_timespec * timeout,const struct __aio_sigset * usig
351,pkey_mprotect,ok,long,4,unsigned long start,size_t len,unsigned long prot,int pkey,,
352,pkey_alloc,ok,long,2,unsigned long flags,unsigned long init_val,,,,
353,pkey_free,ok,long,1,int pkey,,,,,
354,rseq,ok,long,4,struct rseq * rseq,u32 rseq_len,int flags,u32 sig,,
355,kexec_file_load,ok,long,5,int kernel_fd,int initrd_fd,unsigned long cmdline_len,const char * cmdline_ptr,unsigned long flags,
356,cacheflush,ok,long,3,unsigned long addr,unsigned long bytes,unsigned int cache,,,
403,clock_gettime64,ok,long,2,clockid_t which_clock,struct __kernel_timespec * tp,,,,
404,clock_settime64,ok,long,2,clockid_t which_clock,const struct __kernel_timespec * tp,,,,
405,clock_adjtime64,ok,long,2,clockid_t which_clock,struct __kernel_timex * tx,,,,
406,clock_getres_time64,ok,long,2,clockid_t which_clock,struct __kernel_timespec * tp,,,,
407,clock_nanosleep_time64,ok,long,4,clockid_t which_clock,int flags,const struct __kernel_timespec * rqtp,struct __kernel_timespec * rmtp,,
408,timer_gettime64,ok,long,2,timer_t timer_id,struct __kernel_itimerspec * setting,,,,
409,timer_settime64,ok,long,4,timer_t timer_id,int flags,const struct __kernel_itimerspec * new_setting,struct __kernel_itimerspec * old_setting,,
410,timerfd_gettime64,ok,long,2,int ufd,struct __kernel_itimerspec * otmr,,,,
411,timerfd_settime64,ok,long,4,int ufd,int flags,const struct __kernel_itimerspec * utmr,struct __kernel_itimerspec * otmr,,
412,utimensat_time64,ok,long,4,int dfd,const char * filename,struct __kernel_timespec * utimes,int flags,,
413,pselect6_time64,anon,long,6,int,fd_set *,fd_set *,fd_set *,struct __kernel_timespec *,void *
414,ppoll_time64,anon,long,5,struct pollfd *,unsigned int,struct __kernel_timespec *,const sigset_t *,size_t,
416,io_pgetevents_time64,ok,long,6,aio_context_t ctx_id,long min_nr,long nr,struct io_event * events,struct __kernel_timespec * timeout,const struct __aio_sigset * sig
417,recvmmsg_time64,ok,long,5,int fd,struct mmsghdr * msg,unsigned int vlen,unsigned flags,struct __kernel_timespec * timeout,
418,mq_timedsend_time64,ok,long,5,mqd_t mqdes,const char * msg_ptr,size_t msg_len,unsigned int msg_prio,const struct __kernel_timespec * abs_timeout,
