nr,name,status,return_type,param_count,param1,param2,param3,param4,param5,param6
174,getpmsg,notimp,,,,,,,,
175,putpmsg,notimp,,,,,,,,
176,afs_syscall,notimp,,,,,,,,
177,reserved177,notimp,,,,,,,,
178,gettid,ok,long,0,,,,,,
179,readahead,ok,long,3,int fd,loff_t offset,size_t count,,,
180,setxattr,ok,long,5,const char * pathname,const char * name,const void * value,size_t size,int flags,
181,lsetxattr,ok,long,5,const char * pathname,const char * name,const void * value,size_t size,int flags,
182,fsetxattr,ok,long,5,int fd,const char * name,const void * value,size_t size,int flags,
183,getxattr,ok,long,4,const char * pathname,const char * name,void * value,size_t size,,
184,lgetxattr,ok,long,4,const char * pathname,const char * name,void * value,size_t size,,
185,fgetxattr,ok,long,4,int fd,const char * name,void * value,size_t size,,
186,listxattr,ok,long,3,const char * pathname,char * list,size_t size,,,
187,llistxattr,ok,long,3,const char * pathname,char * list,size_t size,,,
188,flistxattr,ok,long,3,int fd,char * list,size_t size,,,
189,removexattr,ok,long,2,const char * pathname,const char * name,,,,
190,lremovexattr,ok,long,2,const char * pathname,const char * name,,,,
191,fremovexattr,ok,long,2,int fd,const char * name,,,,
192,tkill,ok,long,2,pid_t pid,int sig,,,,
193,reserved193,notimp,,,,,,,,
194,futex,ok,long,6,u32 * uaddr,int op,u32 val,const struct __kernel_timespec * utime,u32 * uaddr2,u32 val3
195,sched_setaffinity,ok,long,3,pid_t pid,unsigned int len,unsigned long * user_mask_ptr,,,
196,sched_getaffinity,ok,long,3,pid_t pid,unsigned int len,unsigned long * user_mask_ptr,,,
197,cacheflush,ok,long,3,unsigned long addr,unsigned long bytes,unsigned int cache,,,
198,cachectl,ok,long,3,char * addr,int nbytes,int op,,,
199,sysmips,ok,long,3,long cmd,long arg1,long arg2,,,
200,io_setup,ok,long,2,unsigned nr_events,aio_context_t * ctxp,,,,
201,io_destroy,ok,long,1,aio_context_t ctx,,,,,
202,io_getevents,ok,long,5,aio_context_t ctx_id,long min_nr,long nr,struct io_event * events,struct __kernel_timespec * timeout,
203,io_submit,ok,long,3,aio_context_t ctx_id,long nr,struct iocb * * iocbpp,,,
204,io_cancel,ok,long,3,aio_context_t ctx_id,struct iocb * iocb,struct io_event * result,,,
205,exit_group,ok,long,1,int error_code,,,,,
206,lookup_dcookie,notimp,,,,,,,,
207,epoll_create,ok,long,1,int size,,,,,
208,epoll_ctl,ok,long,4,int epfd,int op,int fd,struct epoll_event * event,,
209,epoll_wait,ok,long,4,int epfd,struct epoll_event * events,int maxevents,int timeout,,
210,remap_file_pages,ok,long,5,unsigned long start,unsigned long size,unsigned long prot,unsigned long pgoff,unsigned long flags,
211,rt_sigreturn,ok,void,0,,,,,,
212,fcntl64,ok,long,3,unsigned int fd,unsigned int cmd,unsigned long arg,,,
213,set_tid_address,ok,long,1,int * tidptr,,,,,
214,restart_syscall,ok,long,0,,,,,,
215,semtimedop,ok,long,4,int semid,struct sembuf * tsops,unsigned int nsops,const struct __kernel_timespec * timeout,,
216,fadvise64,ok,long,4,int fd,loff_t offset,size_t len,int advice,,
217,statfs64,ok,long,3,const char * pathname,size_t sz,struct statfs64 * buf,,,
218,fstatfs64,ok,long,3,unsigned int fd,size_t sz,struct statfs64 * buf,,,
219,sendfile64,ok,long,4,int out_fd,int in_fd,loff_t * offset,size_t count,,
220,timer_create,ok,long,3,const clockid_t which_clock,struct sigevent * timer_event_spec,timer_t * created_timer_id,,,
221,timer_settime,ok,long,4,timer_t timer_id,int flags,const struct __kernel_itimerspec * new_setting,struct __kernel_itimerspec * old_setting,,
222,timer_gettime,ok,long,2,timer_t timer_id,struct __kernel_itimerspec * setting,,,,
223,timer_getoverrun,ok,long,1,timer_t timer_id,,,,,
224,timer_delete,ok,long,1,timer_t timer_id,,,,,
225,clock_settime,ok,long,2,const clockid_t which_clock,const struct __kernel_timespec * tp,,,,
226,clock_gettime,ok,long,2,const clockid_t which_clock,struct __kernel_timespec * tp,,,,
227,clock_getres,ok,long,2,const clockid_t which_clock,struct __kernel_timespec * tp,,,,
228,clock_nanosleep,ok,long,4,const clockid_t which_clock,int flags,const struct __kernel_timespec * rqtp,struct __kernel_timespec * rmtp,,
229,tgkill,ok,long,3,pid_t tgid,pid_t pid,int sig,,,
230,utimes,ok,long,2,char * filename,struct __kernel_old_timeval * utimes,,,,
231,mbind,ok,long,6,unsigned long start,unsigned long len,unsigned long mode,const unsigned long * nmask,unsigned long maxnode,unsigned int flags
232,get_mempolicy,ok,long,5,int * policy,unsigned long * nmask,unsigned long maxnode,unsigned long addr,unsigned long flags,
233,set_mempolicy,ok,long,3,int mode,const unsigned long * nmask,unsigned long maxnode,,,
234,mq_open,ok,long,4,const char * u_name,int oflag,umode_t mode,struct mq_attr * u_attr,,
235,mq_unlink,ok,long,1,const char * u_name,,,,,
236,mq_timedsend,ok,long,5,mqd_t mqdes,const char * u_msg_ptr,size_t msg_len,unsigned int msg_prio,const struct __kernel_timespec * u_abs_timeout,
237,mq_timedreceive,ok,long,5,mqd_t mqdes,char * u_msg_ptr,size_t msg_len,unsigned int * u_msg_prio,const struct __kernel_timespec * u_abs_timeout,
238,mq_notify,ok,long,2,mqd_t mqdes,const struct sigevent * u_notification,,,,
239,mq_getsetattr,ok,long,3,mqd_t mqdes,const struct mq_attr * u_mqstat,struct mq_attr * u_omqstat,,,
240,vserver,notimp,,,,,,,,
241,waitid,ok,long,5,int which,pid_t upid,struct siginfo * infop,int options,struct rusage * ru,
243,add_key,ok,long,5,const char * _type,const char * _description,const void * _payload,size_t plen,key_serial_t ringid,
244,request_key,ok,long,4,const char * _type,const char * _description,const char * _callout_info,key_serial_t destringid,,
245,keyctl,ok,long,5,int option,unsigned long arg2,unsigned long arg3,unsigned long arg4,unsigned long arg5,
246,set_thread_area,ok,long,1,unsigned long addr,,,,,
247,inotify_init,ok,long,0,,,,,,
248,inotify_add_watch,ok,long,3,int fd,const char * pathname,u32 mask,,,
249,inotify_rm_watch,ok,long,2,int fd,__s32 wd,,,,
250,migrate_pages,ok,long,4,pid_t pid,unsigned long maxnode,const unsigned long * old_nodes,const unsigned long * new_nodes,,
251,openat,ok,long,4,int dfd,const char * filename,int flags,umode_t mode,,
252,mkdirat,ok,long,3,int dfd,const char * pathname,umode_t mode,,,
253,mknodat,ok,long,4,int dfd,const char * filename,umode_t mode,unsigned int dev,,
254,fchownat,ok,long,5,int dfd,const char * filename,uid_t user,gid_t group,int flag,
255,futimesat,ok,long,3,int dfd,const char * filename,struct __kernel_old_timeval * utimes,,,
256,newfstatat,ok,long,4,int dfd,const char * filename,struct stat * statbuf,int flag,,
257,unlinkat,ok,long,3,int dfd,const char * pathname,int flag,,,
258,renameat,ok,long,4,int olddfd,const char * oldname,int newdfd,const char * newname,,
259,linkat,ok,long,5,int olddfd,const char * oldname,int newdfd,const char * newname,int flags,
260,symlinkat,ok,long,3,const char * oldname,int newdfd,const char * newname,,,
261,readlinkat,ok,long,4,int dfd,const char * pathname,char * buf,int bufsiz,,
262,fchmodat,ok,long,3,int dfd,const char * filename,umode_t mode,,,
263,faccessat,ok,long,3,int dfd,const char * filename,int mode,,,
264,pselect6,ok,long,6,int n,fd_set * inp,fd_set * outp,fd_set * exp,struct __kernel_timespec * tsp,void * sig
265,ppoll,ok,long,5,struct pollfd * ufds,unsigned int nfds,struct __kernel_timespec * tsp,const sigset_t * sigmask,size_t sigsetsize,
266,unshare,ok,long,1,unsigned long unshare_flags,,,,,
267,splice,ok,long,6,int fd_in,loff_t * off_in,int fd_out,loff_t * off_out,size_t len,unsigned int flags
268,sync_file_range,ok,long,4,int fd,loff_t offset,loff_t nbytes,unsigned int flags,,
269,tee,ok,long,4,int fdin,int fdout,size_t len,unsigned int flags,,
270,vmsplice,ok,long,4,int fd,const struct iovec * uiov,unsigned long nr_segs,unsigned int flags,,
271,move_pages,ok,long,6,pid_t pid,unsigned long nr_pages,const void * * pages,const int * nodes,int * status,int flags
272,set_robust_list,ok,long,2,struct robust_list_head * head,size_t len,,,,
273,get_robust_list,ok,long,3,int pid,struct robust_list_head * * head_ptr,size_t * len_ptr,,,
274,kexec_load,ok,long,4,unsigned long entry,unsigned long nr_segments,struct kexec_segment * segments,unsigned long flags,,
275,getcpu,ok,long,3,unsigned * cpup,unsigned * nodep,struct getcpu_cache * unused,,,
276,epoll_pwait,ok,long,6,int epfd,struct epoll_event * events,int maxevents,int timeout,const sigset_t * sigmask,size_t sigsetsize
277,ioprio_set,ok,long,3,int which,int who,int ioprio,,,
278,ioprio_get,ok,long,2,int which,int who,,,,
279,utimensat,ok,long,4,int dfd,const char * filename,struct __kernel_timespec * utimes,int flags,,
280,signalfd,ok,long,3,int ufd,sigset_t * user_mask,size_t sizemask,,,
281,timerfd,notimp,,,,,,,,
282,eventfd,ok,long,1,unsigned int count,,,,,
283,fallocate,ok,long,4,int fd,int mode,loff_t offset,loff_t len,,
284,timerfd_create,ok,long,2,int clockid,int flags,,,,
285,timerfd_gettime,ok,long,2,int ufd,struct __kernel_itimerspec * otmr,,,,
286,timerfd_settime,ok,long,4,int ufd,int flags,const struct __kernel_itimerspec * utmr,struct __kernel_itimerspec * otmr,,
287,signalfd4,ok,long,4,int ufd,sigset_t * user_mask,size_t sizemask,int flags,,
288,eventfd2,ok,long,2,unsigned int count,int flags,,,,
289,epoll_create1,ok,long,1,int flags,,,,,
290,dup3,ok,long,3,unsigned int oldfd,unsigned int newfd,int flags,,,
291,pipe2,ok,long,2,int * fildes,int flags,,,,
292,inotify_init1,ok,long,1,int flags,,,,,
293,preadv,ok,long,5,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,
294,pwritev,ok,long,5,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,
295,rt_tgsigqueueinfo,ok,long,4,pid_t tgid,pid_t pid,int sig,siginfo_t * uinfo,,
296,perf_event_open,ok,long,5,struct perf_event_attr * attr_uptr,pid_t pid,int cpu,int group_fd,unsigned long flags,
297,accept4,ok,long,4,int fd,struct sockaddr * upeer_sockaddr,int * upeer_addrlen,int flags,,
298,recvmmsg,ok,long,5,int fd,struct mmsghdr * mmsg,unsigned int vlen,unsigned int flags,struct __kernel_timespec * timeout,
299,getdents64,ok,long,3,unsigned int fd,struct linux_dirent64 * dirent,unsigned int count,,,
300,fanotify_init,ok,long,2,unsigned int flags,unsigned int event_f_flags,,,,
301,fanotify_mark,ok,long,5,int fanotify_fd,unsigned int flags,__u64 mask,int dfd,const char * pathname,
302,prlimit64,ok,long,4,pid_t pid,unsigned int resource,const struct rlimit64 * new_rlim,struct rlimit64 * old_rlim,,
303,name_to_handle_at,ok,long,5,int dfd,const char * name,struct file_handle * handle,int * mnt_id,int flag,
304,open_by_handle_at,ok,long,3,int mountdirfd,struct file_handle * handle,int flags,,,
305,clock_adjtime,ok,long,2,const clockid_t which_clock,struct __kernel_timex * utx,,,,
306,syncfs,ok,long,1,int fd,,,,,
307,sendmmsg,ok,long,4,int fd,struct mmsghdr * mmsg,unsigned int vlen,unsigned int flags,,
308,setns,ok,long,2,int fd,int flags,,,,
309,process_vm_readv,ok,long,6,pid_t pid,const struct iovec * lvec,unsigned long liovcnt,const struct iovec * rvec,unsigned long riovcnt,unsigned long flags
310,process_vm_writev,ok,long,6,pid_t pid,const struct iovec * lvec,unsigned long liovcnt,const struct iovec * rvec,unsigned long riovcnt,unsigned long flags
311,kcmp,ok,long,5,pid_t pid1,pid_t pid2,int type,unsigned long idx1,unsigned long idx2,
312,finit_module,ok,long,3,int fd,const char * uargs,int flags,,,
313,sched_setattr,ok,long,3,pid_t pid,struct sched_attr * uattr,unsigned int flags,,,
314,sched_getattr,ok,long,4,pid_t pid,struct sched_attr * uattr,unsigned int usize,unsigned int flags,,
315,renameat2,ok,long,5,int olddfd,const char * oldname,int newdfd,const char * newname,unsigned int flags,
316,seccomp,ok,long,3,unsigned int op,unsigned int flags,void * uargs,,,
317,getrandom,ok,long,3,char * ubuf,size_t len,unsigned int flags,,,
318,memfd_create,ok,long,2,const char * uname,unsigned int flags,,,,
319,bpf,ok,long,3,int cmd,union bpf_attr * uattr,unsigned int size,,,
320,execveat,ok,long,5,int fd,const char * filename,const char * const * argv,const char * const * envp,int flags,
321,userfaultfd,ok,long,1,int flags,,,,,
322,membarrier,ok,long,3,int cmd,unsigned int flags,int cpu_id,,,
323,mlock2,ok,long,3,unsigned long start,size_t len,int flags,,,
324,copy_file_range,ok,long,6,int fd_in,loff_t * off_in,int fd_out,loff_t * off_out,size_t len,unsigned int flags
325,preadv2,ok,long,6,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,rwf_t flags
326,pwritev2,ok,long,6,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,rwf_t flags
327,pkey_mprotect,ok,long,4,unsigned long start,size_t len,unsigned long prot,int pkey,,
328,pkey_alloc,ok,long,2,unsigned long flags,unsigned long init_val,,,,
329,pkey_free,ok,long,1,int pkey,,,,,
330,statx,ok,long,5,int dfd,const char * filename,unsigned flags,unsigned int mask,struct statx * buffer,
331,rseq,ok,long,4,struct rseq * rseq,u32 rseq_len,int flags,u32 sig,,
332,io_pgetevents,ok,long,6,aio_context_t ctx_id,long min_nr,long nr,struct io_event * events,struct __kernel_timespec * timeout,const struct __aio_sigset * usig
403,clock_gettime64,ok,long,2,clockid_t which_clock,struct __kernel_timespec * tp,,,,
404,clock_settime64,ok,long,2,clockid_t which_clock,const struct __kernel_timespec * tp,,,,
405,clock_adjtime64,ok,long,2,clockid_t which_clock,struct __kernel_timex * tx,,,,
406,clock_getres_time64,ok,long,2,clockid_t which_clock,struct __kernel_timespec * tp,,,,
407,clock_nanosleep_time64,ok,long,4,clockid_t which_clock,int flags,const struct __kernel_timespec * rqtp,struct __kernel_timespec * rmtp,,
408,timer_gettime64,ok,long,2,timer_t timer_id,struct __kernel_itimerspec * setting,,,,
409,timer_settime64,ok,long,4,timer_t timer_id,int flags,const struct __kernel_itimerspec * new_setting,struct __kernel_itimerspec * old_setting,,
410,timerfd_gettime64,ok,long,2,int ufd,struct __kernel_itimerspec * otmr,,,,
411,timerfd_settime64,ok,long,4,int ufd,int flags,const struct __kernel_itimerspec * utmr,struct __kernel_itimerspec * otmr,,
412,utimensat_time64,ok,long,4,int dfd,const char * filename,struct __kernel_timespec * utimes,int flags,,
413,pselect6_time64,ok,long,6,int n,compat_ulong_t * inp,compat_ulong_t * outp,compat_ulong_t * exp,struct __kernel_timespec * tsp,void * sig
414,ppoll_time64,ok,long,5,struct pollfd * ufds,unsigned int nfds,struct __kernel_timespec * tsp,const compat_sigset_t * sigmask,compat_size_t sigsetsize,
416,io_pgetevents_time64,ok,long,6,aio_context_t ctx_id,long min_nr,long nr,struct io_event * events,struct __kernel_timespec * timeout,const struct __aio_sigset * sig
417,recvmmsg_time64,ok,long,5,int fd,struct compat_mmsghdr * mmsg,unsigned vlen,unsigned int flags,struct __kernel_timespec * timeout,
418,mq_timedsend_time64,ok,long,5,mqd_t mqdes,const char * msg_ptr,size_t msg_len,unsigned int msg_prio,const struct __kernel_timespec * abs_timeout,
419,mq_timedreceive_time64,ok,long,5,mqd_t mqdes,char * msg_ptr,size_t msg_len,unsigned int * msg_prio,const struct __kernel_timespec * abs_timeout,
420,semtimedop_time64,ok,long,4,int semid,struct sembuf * sops,unsigned nsops,const struct __kernel_timespec * timeout,,
421,rt_sigtimedwait_time64,ok,long,4,compat_sigset_t * uthese,struct compat_siginfo * uinfo,struct __kernel_timespec * uts,compat_size_t sigsetsize,,
422,futex_time64,ok,long,6,u32 * uaddr,int op,u32 val,const struct __kernel_timespec * utime,u32 * uaddr2,u32 val3
423,sched_rr_get_interval_time64,ok,long,2,pid_t pid,struct __kernel_timespec * interval,,,,
424,pidfd_send_signal,ok,long,4,int pidfd,int sig,siginfo_t * info,unsigned int flags,,
425,io_uring_setup,ok,long,2,u32 entries,struct io_uring_params * params,,,,
